trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;28795.269779920058;22;true;608656;0;657228;
2;29090.724433240684;22;true;612503;0;661438;
3;29124.04936808188;22;true;612878;0;654969;
4;29124.443948027183;22;true;606560;0;681013;
5;29275.54602331009;22;true;612216;0;680671;
6;29343.492019728037;22;true;608329;0;651089;
7;29353.167710946665;22;true;609213;0;652586;
8;29467.55195398133;22;true;609273;0;686562;
9;29506.31727055764;22;true;608538;0;657770;
10;29935.287502024847;22;true;608963;0;676675;
11;29943.92938051479;22;true;613211;0;650117;
12;30116.99056537084;22;true;612593;0;727427;
13;30138.6375604038;22;true;604088;0;700915;
14;31208.54739738088;22;true;606750;0;606061;
15;29634.750740915093;23;true;602908;0;641005;
16;29638.61296169927;23;true;602725;0;633545;
17;29638.61296169927;23;true;603641;0;690489;
18;30139.576856146527;23;true;603847;0;652691;
