mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
60.7;0.8769067893689609;49425.69791876559;528.596355918105;1.0;0.0;600798.4;496.67227799036453;0.0;0.0;1081552.9;50182.53547788967;
