trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43868.47404608325;90;true;601551;0;1075508;
2;44283.053906533976;90;true;600649;0;1118769;
3;44300.37150098056;90;true;601420;0;1119236;
4;44319.22231265177;90;true;601463;0;1080914;
5;44628.64197083205;90;true;601689;0;1132844;
6;44827.823384316864;90;true;601107;0;1071959;
7;44208.59116265049;91;true;600842;0;1149248;
8;44226.11685736137;91;true;601531;0;1179554;
9;44437.55970332335;91;true;600281;0;1212139;
10;44443.00424436313;91;true;601286;0;1113434;
11;44523.65957721842;91;true;601068;0;1086256;
12;44554.59994111446;91;true;600478;0;1134000;
13;44648.5993298652;91;true;601490;0;1166065;
14;44653.338801688515;91;true;600059;0;1140237;
15;44674.22592755241;91;true;602244;0;1162112;
16;44676.54837212414;91;true;600424;0;1121703;
17;44804.357191636394;91;true;601100;0;1105270;
18;44813.063595145264;91;true;601390;0;1104993;
19;44818.840201359155;91;true;600203;0;1155002;
20;44839.55093272014;91;true;600451;0;1139648;
21;44959.64335763192;91;true;600430;0;1157544;
22;44967.87309217899;91;true;601147;0;1158949;
23;44986.93866360131;91;true;601695;0;1166981;
24;44580.40963327547;92;true;600165;0;1166660;
25;44584.15038848988;92;true;600297;0;1171970;
26;44800.7862670998;92;true;601640;0;1111288;
27;45057.21667661579;92;true;601864;0;1125745;
28;45067.66184234576;92;true;600653;0;1180051;
29;45107.84846185827;92;true;601203;0;1159408;
30;45122.31764666204;92;true;600672;0;1136793;
