trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42148.386980654024;65;true;600436;0;1227502;
2;42561.91197878603;65;true;600058;0;1273078;
3;42571.67324373389;65;true;600885;0;1245259;
4;42696.02266835035;65;true;600894;0;1210333;
5;42723.583767458724;65;true;600052;0;1234179;
6;42998.46250892379;65;true;600811;0;1121145;
7;43132.841078074154;65;true;600909;0;1210562;
8;43214.01986190548;65;true;600849;0;1200502;
9;43244.95861940772;65;true;600748;0;1191047;
10;42577.868643623304;66;true;600783;0;1204026;
11;42676.62597008475;66;true;600777;0;1312389;
12;42718.78023305278;66;true;600800;0;1310486;
13;42726.174887274356;66;true;600093;0;1286884;
14;42817.68983243129;66;true;600478;0;1257844;
15;42833.57372749831;66;true;600622;0;1238608;
16;43017.572421397446;66;true;600592;0;1217314;
17;43094.52204479081;66;true;600643;0;1195536;
18;43143.8016274482;66;true;600317;0;1197115;
19;43145.2976970352;66;true;600827;0;1249136;
20;43219.73738604479;66;true;600458;0;1279931;
21;43228.74469086304;66;true;600840;0;1272443;
22;43261.867123393946;66;true;600641;0;1127615;
23;43276.960550883596;66;true;600191;0;1157304;
24;43353.73482282701;66;true;600533;0;1191654;
25;43356.81234210108;66;true;600549;0;1232888;
26;43357.84565809538;66;true;600506;0;1233207;
27;43673.96318034369;66;true;600568;0;1163110;
28;42954.9726629729;67;true;601172;0;1293137;
29;43576.234339247036;67;true;600578;0;1249669;
30;43750.402437419914;67;true;600657;0;1213374;
