trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;32933.79029342121;47;true;600181;0;940420;
2;33078.43042360747;47;true;600826;0;946638;
3;33148.64328236874;47;true;602106;0;917433;
4;33320.36368079689;47;true;604254;0;1040747;
5;33136.14103476905;48;true;606721;0;900020;
6;33326.966642001484;48;true;601195;0;919057;
7;33445.932904140165;48;true;604723;0;827170;
8;33636.73875297585;48;true;604401;0;887969;
9;33649.68102341288;48;true;600253;0;893423;
10;33668.48871788162;48;true;604675;0;913159;
11;33732.45885460596;48;true;604307;0;1035248;
12;33871.97865600571;48;true;602278;0;948521;
