feasible,number of vehicles,total cost,time millis
true,104,52954.901362370336,1554
true,103,53943.46359993603,1811
true,103,44506.30457371292,2652
true,102,44506.30457371292,2653
true,102,44506.30457371292,2709
true,101,53017.462319649756,142710
true,101,45600.605460750594,143257
true,100,49857.25890864006,282198
true,100,44629.83188121311,282478
true,100,44629.83188121311,882495
true,100,44629.83188121311,882580
