feasible,number of vehicles,total cost,time millis
true,106,54439.44594158789,1679
true,105,54231.84108845543,25636
true,105,44819.99037359616,26346
true,104,45095.34948401375,26347
true,104,44837.061639279236,26471
true,103,51536.740418216745,81071
true,103,44199.83550873708,81660
true,102,52015.15082585615,153177
true,102,43289.9205435604,154004
true,101,48949.96126977192,259638
true,101,44571.98346228596,259868
true,101,44571.98346228596,859870
true,101,44571.98346228596,859922
