feasible,number of vehicles,total cost,time millis
true,35,29765.52872032139,1336
true,34,37682.15212717111,14292
true,34,22097.643675394866,17114
true,33,34344.24409161245,35624
true,33,20744.68958814126,40434
true,32,31981.251313699548,95680
true,32,22585.602125205864,98626
true,31,28925.844169335865,171165
true,31,21676.488405888664,173571
true,30,26036.55463123619,559811
true,30,22060.94343944396,561590
true,30,22060.94343944396,1161594
true,30,22060.94343944396,1161729
