feasible,number of vehicles,total cost,time millis
true,34,32185.415404032807,1477
true,33,37162.7110374636,63929
true,33,23403.09671891073,69446
true,32,33873.8141522062,187113
true,32,23020.200559835765,193731
true,32,23020.200559835765,793751
true,32,23020.200559835765,794146
