feasible,number of vehicles,total cost,time millis
true,13,47139.456280961414,2449
true,12,77812.76949551956,8622
true,12,36750.56526870601,63920
true,11,70921.86825394517,78297
true,11,36532.19789057444,115721
true,10,63791.16779556399,152917
true,10,35603.449463911486,188316
true,9,57259.72972974711,285376
true,9,36333.30704931158,314432
true,9,36333.30704931158,914741
true,9,36333.30704931158,919758
