feasible,number of vehicles,total cost,time millis
true,84,79722.24202515766,1562
true,83,85440.64541680514,1620
true,83,58830.83299995935,3547
true,82,82583.84585511281,3639
true,82,59899.30681872668,5162
true,81,84708.72798249229,5288
true,81,57651.61965093578,6525
true,80,89128.5539526214,7237
true,80,59399.30957877956,8459
true,80,59399.30957877956,608469
true,80,59399.30957877956,608577
